time,speed,direction,TL_300107,TL_300108
2022-12-11 07:30:00,2.307637880568755,4.007411066577893,185.1,0.35999998
2022-12-11 08:30:00,2.3146256345423315,3.2704937590963143,308.5,0.0
2022-12-11 09:30:00,2.0112033816788495,1.7698950256967514,105.3,0.0
2022-12-11 10:30:00,2.048666803018671,9.184002592834561,280.1,3.2399998
2022-12-11 11:30:00,1.124464448952646,55.761721787085285,107.2,1.4399999
2022-12-11 12:30:00,1.5117760092955446,124.37585623775344,86.6,0.71999997
2022-12-11 13:30:00,1.7328650840492397,145.29309928340535,184.5,0.35999998
2022-12-11 14:30:00,1.3288279282454962,156.89624672077085,358.8,4.68
2022-12-11 15:30:00,1.368104405253399,154.00176227476217,357.8,4.68
2022-12-11 16:30:00,1.1900248734206924,125.88809526620409,153.6,1.08
2022-12-11 17:30:00,1.448766556261845,81.7348135641575,187.4,0.71999997
2022-12-11 18:30:00,1.8404815317437961,65.70732023125106,337.0,1.08
2022-12-11 19:30:00,2.1110594011892934,72.58716607492613,123.2,1.08
2022-12-11 20:30:00,2.228087350655905,84.35317207119716,122.1,1.4399999
2022-12-11 21:30:00,2.2292321968801083,89.21099114583473,229.8,0.71999997
2022-12-11 22:30:00,2.2699760604258707,92.91076713957659,249.4,0.0
2022-12-11 23:30:00,2.3304793472361527,93.91859555740766,288.2,0.0
2022-12-12 00:30:00,2.465068397716337,86.23105722075182,127.0,1.8
2022-12-12 01:30:00,2.5777066315042814,82.12094241280411,148.8,2.52
2022-12-12 02:30:00,2.756117673807218,86.38917174088273,139.1,1.4399999
2022-12-12 03:30:00,2.673338140075081,87.16772727181721,136.0,3.6
2022-12-12 04:30:00,2.42602765120363,74.7766318933027,201.3,0.71999997
2022-12-12 05:30:00,2.399459355313071,63.613003451670515,345.2,2.16
2022-12-12 06:30:00,2.416292587633159,48.44395610138231,133.8,0.71999997
2022-12-12 07:30:00,2.673657996516264,26.82289661965248,10.6,3.96
2022-12-12 08:30:00,2.6489628881448013,17.20729463119907,214.3,1.8
2022-12-12 09:30:00,3.615087941351697,9.064143435526477,128.8,0.71999997
2022-12-12 10:30:00,3.794830696894046,1.481505833809451,359.0,1.8
2022-12-12 11:30:00,3.8015062339116756,355.9196020561103,9.2,3.96
2022-12-12 12:30:00,3.656697286204966,350.93977190114845,195.6,3.2399998
2022-12-12 13:30:00,3.2137969143515672,346.58715158863214,318.1,3.2399998
2022-12-12 14:30:00,4.074294139269042,355.28998186430755,82.9,3.6
2022-12-12 15:30:00,5.998500657944819,13.456572907362675,355.7,0.71999997
2022-12-12 16:30:00,8.178484453413926,29.256884472530196,300.4,2.52
2022-12-12 17:30:00,8.408333438022412,44.64111113531573,131.0,3.2399998
2022-12-12 18:30:00,8.287034450585017,54.23125371446747,163.1,5.04
2022-12-12 19:30:00,6.349581366163254,59.876615529135314,179.7,6.8399997
2022-12-12 20:30:00,3.93788357425076,67.05874765860192,147.5,2.8799999
2022-12-12 21:30:00,3.788912865272379,73.95973707691688,142.9,2.16
2022-12-12 22:30:00,3.933303504329485,77.09623300168376,192.9,3.2399998
2022-12-12 23:30:00,4.049760108260683,76.83170407022936,148.7,0.0
2022-12-13 00:30:00,4.130875699409023,76.78765827211366,88.0,1.8
2022-12-13 01:30:00,4.286758571121589,74.94879187989467,310.4,5.04
2022-12-13 02:30:00,4.210045111408779,74.51766378801717,340.1,0.0
2022-12-13 03:30:00,4.194213971899072,72.81002638656204,206.3,4.32
2022-12-13 04:30:00,4.063785743543393,74.14053044773435,222.2,3.2399998
2022-12-13 05:30:00,3.9299536702479463,76.49209281711622,83.2,0.0
2022-12-13 06:30:00,3.734764688147872,77.48240970143553,245.9,1.08
2022-12-13 07:30:00,3.5741922994344892,74.60182315782251,193.4,3.6
2022-12-13 08:30:00,3.184190102254299,68.30014998880793,349.2,0.0
2022-12-13 09:30:00,2.5964601462026695,57.12446047158324,353.9,2.8799999
2022-12-13 10:30:00,2.0020933868035633,39.5373223679264,338.2,0.35999998
2022-12-13 11:30:00,1.926255157971041,20.37057370035267,192.9,1.08
2022-12-13 12:30:00,2.0451062002102827,9.29992273835067,92.4,2.16
2022-12-13 13:30:00,2.088677968415784,3.764905479522104,358.2,1.4399999
2022-12-13 14:30:00,2.3019261985379744,1.536232918630181,135.1,2.16
2022-12-13 15:30:00,2.653887694466133,0.4176730297188489,60.2,0.0
2022-12-13 16:30:00,3.0120725704249334,2.0342775137211513,209.4,0.0
2022-12-13 17:30:00,3.1792189520051233,6.587022072309505,13.1,0.35999998
2022-12-13 18:30:00,3.3081434418007736,12.36369477022914,249.3,0.0
2022-12-13 19:30:00,3.401864106967131,14.816329115932536,0.0,2.52
2022-12-13 20:30:00,3.474701039525001,18.357791850533026,176.0,1.4399999
2022-12-13 21:30:00,3.4034918962587084,20.041196258201094,238.5,0.35999998
2022-12-13 22:30:00,3.289938201600967,23.778428006800272,194.6,0.35999998
2022-12-13 23:30:00,3.1772182873260055,29.98777440584251,288.9,0.71999997
2022-12-14 00:30:00,3.032468901306618,37.77980439326136,141.8,0.0
2022-12-14 01:30:00,2.814037372818079,42.0994031161648,220.9,0.0
2022-12-14 02:30:00,2.5437630283959143,42.39311454886002,353.8,0.0
2022-12-14 03:30:00,2.417688500685365,50.15770401971228,40.8,0.71999997
2022-12-14 04:30:00,2.5483595234951766,65.86220159524487,185.5,0.71999997
2022-12-14 05:30:00,2.663449129486299,74.36706292318623,324.8,1.4399999
2022-12-14 06:30:00,2.487078126848779,73.21674122986104,121.5,0.0
2022-12-14 07:30:00,2.273903602941961,59.459526160036006,229.9,1.08
2022-12-14 08:30:00,2.0011215133539446,34.94884070471313,288.8,0.0
2022-12-14 09:30:00,2.8065252096816917,22.66881646291065,110.6,3.96
2022-12-14 10:30:00,2.64591395795058,31.848136702255374,332.9,0.35999998
2022-12-14 11:30:00,2.535875916849244,45.720136396947076,78.5,1.4399999
2022-12-14 12:30:00,2.483339255604045,45.360731291502596,352.6,4.32
2022-12-14 13:30:00,2.160690212852399,43.28881934652728,347.8,1.08
2022-12-14 14:30:00,1.3461130740114793,41.6743232187628,137.3,3.2399998
2022-12-14 15:30:00,0.1770910704826425,11.032874773669082,128.7,1.08
2022-12-14 16:30:00,1.0041616466554348,290.7637545677298,137.2,3.2399998
2022-12-14 17:30:00,2.0154765362019065,318.65355425011364,124.4,0.35999998
2022-12-14 18:30:00,2.5103269525044754,337.4298957852896,0.0,1.08
2022-12-14 19:30:00,2.730379579956892,348.56142115306886,179.7,1.8
2022-12-14 20:30:00,2.944510037060096,355.5016110284838,139.7,2.8799999
2022-12-14 21:30:00,3.01930061905261,357.87038589780946,179.8,0.71999997
2022-12-14 22:30:00,3.0097564073162824,353.2890089819301,134.7,2.52
2022-12-14 23:30:00,3.09894498155059,346.5436159153988,237.5,0.71999997
2022-12-15 00:30:00,3.155515279031235,346.21514336929636,255.7,0.71999997
2022-12-15 01:30:00,3.007839843638513,345.2178717648939,80.5,3.2399998
2022-12-15 02:30:00,2.9764672632242197,345.42293848040185,116.3,2.52
2022-12-15 03:30:00,2.414031244011621,349.04916608514486,272.0,0.71999997
2022-12-15 04:30:00,1.7929268859841934,0.11217136075602477,154.8,0.0
2022-12-15 05:30:00,2.305659991852011,21.243437243263546,162.3,0.0
2022-12-15 06:30:00,2.523377493439678,35.027762126186055,295.2,0.0
2022-12-15 07:30:00,2.651630063170134,49.59666951670419,355.0,1.08
2022-12-15 08:30:00,2.5813039940288327,56.83778089391813,126.5,0.0
2022-12-15 09:30:00,2.423892512753992,65.97904006368263,80.1,0.71999997
2022-12-15 10:30:00,2.7161770977946245,68.42307251976567,122.9,1.4399999
2022-12-15 11:30:00,3.465869211834011,75.60500320770221,19.1,0.35999998
2022-12-15 12:30:00,3.8480845823917744,87.90050193975948,61.6,0.71999997
2022-12-15 13:30:00,4.044951619145697,101.56830546501098,334.1,2.8799999
2022-12-15 14:30:00,3.9881977279911216,113.67691895290741,14.8,2.52
2022-12-15 15:30:00,2.275605173088403,126.31113575582502,323.1,1.08
2022-12-15 16:30:00,2.3173236729493567,129.05554425497957,327.0,0.71999997
2022-12-15 17:30:00,2.1096610659553034,117.82217388531575,241.0,1.08
2022-12-15 18:30:00,1.895820690176055,103.30620489969598,229.4,1.4399999
2022-12-15 19:30:00,1.7594874753726937,92.46818379040957,358.4,2.16
2022-12-15 20:30:00,1.7441000897463013,87.0759960365231,321.1,0.71999997
2022-12-15 21:30:00,1.8598211426660742,85.62065274336268,171.1,0.0
2022-12-15 22:30:00,1.9334201506430884,86.61151294878503,357.6,2.52
2022-12-15 23:30:00,1.9129615276634697,90.60356115609498,67.3,0.0
2022-12-16 00:30:00,1.9092248937912175,94.3084411907435,177.7,1.8
2022-12-16 01:30:00,1.8846998530558454,94.34702530244314,304.3,1.8
2022-12-16 02:30:00,1.9581523975482158,93.35809770901835,169.9,1.4399999
2022-12-16 03:30:00,1.90913593184691,90.91046024678985,357.7,2.16
2022-12-16 04:30:00,1.749192505178842,86.38443411165314,129.7,0.35999998
2022-12-16 05:30:00,1.6395935429938409,81.69589676488079,230.2,0.35999998
2022-12-16 06:30:00,1.5691316195191247,74.70934967426676,186.9,0.35999998
2022-12-16 07:30:00,1.4702091636639165,59.73732678363297,125.8,1.08
2022-12-16 08:30:00,1.3029647614869388,45.80297834081758,117.9,0.0
2022-12-16 09:30:00,1.500113960207847,69.51725757543218,90.1,2.16
2022-12-16 10:30:00,2.597149277174068,102.03027777472084,171.8,2.52
2022-12-16 11:30:00,3.3446488255271998,111.36721560538116,3.5,3.96
2022-12-16 12:30:00,3.6485926631680687,115.37492973117709,348.2,7.2
2022-12-16 13:30:00,3.6148165107861785,118.53454378002169,14.8,6.8399997
2022-12-16 14:30:00,3.4575461052825793,123.22108183190447,357.2,6.12
2022-12-16 15:30:00,3.1938272995753976,127.9180143578162,226.5,0.0
2022-12-16 16:30:00,2.972166400760668,127.21984335092068,14.8,1.8
2022-12-16 17:30:00,3.116760332467309,120.74065433119948,126.2,1.08
2022-12-16 18:30:00,3.0873888601176427,111.85340229882807,173.7,1.08
2022-12-16 19:30:00,2.8938225635002164,100.02735354871137,350.6,3.6
2022-12-16 20:30:00,2.8159528247427064,86.67485879246178,0.8,2.52
2022-12-16 21:30:00,2.5786363037531794,78.33479250029772,143.2,1.4399999
2022-12-16 22:30:00,1.827458140862619,75.49995905721086,193.0,0.35999998
2022-12-16 23:30:00,1.52652610293017,69.55376244345709,338.6,0.71999997
2022-12-17 00:30:00,1.5487812621434076,61.57416156908668,354.7,1.08
2022-12-17 01:30:00,1.6258742978137866,49.08858020081166,14.8,1.08
2022-12-17 02:30:00,1.7674849221526847,31.42390587881661,358.5,1.4399999
2022-12-17 03:30:00,1.9774443484874453,18.96835156081553,254.2,0.0
2022-12-17 04:30:00,2.040178933080724,16.528990240435533,156.7,0.35999998
2022-12-17 05:30:00,2.0400596024384297,19.85124854308188,126.6,2.16
2022-12-17 06:30:00,2.043809160137127,25.258465377723844,159.1,1.08
2022-12-17 07:30:00,2.0757291336756807,27.82712800297117,205.0,1.08
2022-12-17 08:30:00,2.0400865375957262,19.904857613093156,114.7,0.35999998
2022-12-17 09:30:00,2.0365372719272616,9.481490403530199,122.4,0.35999998
2022-12-17 10:30:00,1.622203490687642,4.079765233606182,139.0,2.52
2022-12-17 11:30:00,0.7929213105252569,30.05934363243646,333.7,3.96
2022-12-17 12:30:00,0.8536773954519884,135.63435927568736,0.0,0.71999997
2022-12-17 13:30:00,1.1767305568404496,160.3355637409169,139.6,1.08
2022-12-17 14:30:00,0.9054842809930501,189.63019196307772,156.2,1.08
2022-12-17 15:30:00,0.9329245821647675,213.4941532115666,199.0,1.08
2022-12-17 16:30:00,0.5996530652127717,303.8422959866914,143.7,1.8
2022-12-17 17:30:00,2.0314763374875833,0.7171002762095614,141.0,1.08
2022-12-17 18:30:00,2.7110184883406436,11.660069205198635,164.9,0.0
2022-12-17 19:30:00,2.9149726801106484,19.076576828326683,126.8,0.0
2022-12-17 20:30:00,2.8980760171697746,25.59081059541483,104.1,0.35999998
2022-12-17 21:30:00,2.8157363454328603,26.24036426705179,142.2,0.0
2022-12-17 22:30:00,2.8777318757782937,24.819060841039573,189.4,0.35999998
2022-12-17 23:30:00,3.1188413337755394,21.64127218453314,177.0,2.16
2022-12-18 00:30:00,3.38050929414214,22.45047101264295,188.3,0.71999997
2022-12-18 01:30:00,3.433922843520736,23.324752254817664,202.3,0.0
2022-12-18 02:30:00,3.493649469505428,18.096410155900024,178.0,0.0
2022-12-18 03:30:00,3.5749306616936782,13.75491937641821,211.4,0.0
2022-12-18 04:30:00,3.5584094840897915,15.729772178715928,271.9,1.4399999
2022-12-18 05:30:00,3.4755829491982544,17.973734682931276,191.0,1.8
2022-12-18 06:30:00,3.5309457009603817,17.456025934538758,125.7,1.4399999
2022-12-18 07:30:00,3.6524924830022663,14.314033592687826,204.0,0.35999998
2022-12-18 08:30:00,3.410282567197678,10.75320925384895,346.9,0.0
2022-12-18 09:30:00,3.830379413885311,10.424284114753707,42.7,1.08
2022-12-18 10:30:00,5.3528225127231375,11.715049390056242,14.2,0.0
2022-12-18 11:30:00,6.5027021603322295,19.39858888700001,7.8,2.8799999
2022-12-18 12:30:00,6.316582354924683,26.706120404023682,3.1,2.8799999
2022-12-18 13:30:00,5.516294665565263,29.062616719073187,190.5,2.16
2022-12-18 14:30:00,4.366260073110844,25.71864187285423,143.2,2.52
2022-12-18 15:30:00,2.9474222335017966,16.15210613252559,126.9,1.08
2022-12-18 16:30:00,3.5947494945092737,12.614673858074873,201.0,0.71999997
2022-12-18 17:30:00,4.5113838529360315,10.935906878590169,148.7,0.35999998
2022-12-18 18:30:00,6.298306172542793,11.222343230956447,92.9,1.08
2022-12-18 19:30:00,7.216062447032833,12.023568703254252,4.1,0.0
2022-12-18 20:30:00,7.530611366076572,13.22401048106047,189.4,1.8
2022-12-18 21:30:00,7.666929103684666,14.044504945274278,263.5,0.71999997
2022-12-18 22:30:00,7.701208351566164,13.953916930345962,184.0,2.52
2022-12-18 23:30:00,7.758236378697608,13.614859994495657,191.0,2.52
2022-12-19 00:30:00,7.782742158603293,13.683739621553412,84.4,2.16
2022-12-19 01:30:00,7.777543899036637,13.243301453922053,168.8,1.4399999
2022-12-19 02:30:00,7.841629777042793,12.922627419209855,125.7,4.68
2022-12-19 03:30:00,8.008999397853449,12.051365573305617,93.9,2.16
2022-12-19 04:30:00,8.186540633113344,11.5088175184961,89.4,3.2399998
2022-12-19 05:30:00,8.338620274614591,11.270899362737847,257.3,3.96
2022-12-19 06:30:00,8.39100453930516,10.404537949523615,241.6,1.4399999
2022-12-19 07:30:00,8.433844584534475,9.770699601140079,0.0,0.35999998
2022-12-19 08:30:00,8.356205043406092,10.181858670762587,205.3,0.71999997
2022-12-19 09:30:00,8.224859641136327,12.058550874686743,340.6,1.8
2022-12-19 10:30:00,8.460790169086792,12.403820997033694,106.6,10.799999
2022-12-19 11:30:00,7.908444605949148,12.555769188183136,154.6,14.759999
2022-12-19 12:30:00,6.738333036542953,12.418176703366166,52.8,12.959999
2022-12-19 13:30:00,5.774320377368378,12.212965887074144,50.5,14.4
2022-12-19 14:30:00,4.536541391797488,9.3044165801993,115.8,4.68
2022-12-19 15:30:00,3.3404814401282237,6.42910052518767,199.1,6.8399997
2022-12-19 16:30:00,3.958765140400622,9.649716991560217,354.9,4.32
2022-12-19 17:30:00,5.492450159861645,15.953945738649445,126.3,0.35999998
2022-12-19 18:30:00,6.684786395099035,17.36085207576869,205.3,1.8
2022-12-19 19:30:00,7.112507516866906,15.289857583829097,99.3,0.35999998
2022-12-19 20:30:00,7.7067114322756485,13.9765567796164,188.6,2.8799999
2022-12-19 21:30:00,7.969248495010314,14.526753424113181,124.0,2.52
2022-12-19 22:30:00,7.964742014216863,13.79298926720228,199.3,0.0
2022-12-19 23:30:00,7.985621866542964,12.003017081199971,6.3,1.08
2022-12-20 09:30:00,8.262742749946192,12.36776773876211,295.6,5.04
2022-12-20 10:30:00,7.279243443402256,11.448528377511915,166.7,10.799999
2022-12-20 11:30:00,6.443715742021305,9.003694897403365,160.4,7.5599995
2022-12-20 12:30:00,5.648820651910793,5.7779506494230075,215.4,14.4
2022-12-20 13:30:00,4.9783594297048985,0.04650261386722805,176.2,3.96
2022-12-20 14:30:00,4.721947414352931,355.96760672562164,127.7,8.28
2022-12-20 15:30:00,4.3009809814560285,357.15453779028843,128.8,12.24
2022-12-20 16:30:00,3.8617551722333783,3.304480133654357,215.5,5.7599998
2022-12-20 17:30:00,3.9030341466851306,9.080800581836899,218.8,1.08
2022-12-20 18:30:00,4.140790514032279,11.760744785872182,217.5,1.8
2022-12-20 19:30:00,4.150695802119507,14.277306919515958,344.7,8.28
2022-12-20 20:30:00,3.8966135557011174,16.985617864848905,117.7,1.4399999
2022-12-20 21:30:00,3.619568761000839,20.059819834144715,329.2,1.8
2022-12-20 22:30:00,3.375740284905254,25.15527065815326,142.2,2.16
2022-12-20 23:30:00,3.206217793127192,34.6463581710957,134.7,0.0
2022-12-21 00:30:00,2.9958021137887365,45.378857240162304,133.5,2.16
2022-12-21 01:30:00,2.725639099616265,52.22133334678861,215.5,1.8
2022-12-21 02:30:00,2.5168823878018878,60.82725799933703,266.3,2.8799999
2022-12-21 03:30:00,2.4896248021661536,73.86516080650094,358.5,1.08
2022-12-21 04:30:00,2.3454569119969095,77.49435372112357,130.4,0.71999997
2022-12-21 05:30:00,2.076497399687883,74.15943810739687,161.2,1.08
2022-12-21 06:30:00,1.8037406765798296,65.61553921369496,172.4,0.0
2022-12-21 07:30:00,1.7299024693289828,51.97348111117603,211.2,1.8
2022-12-21 08:30:00,1.9370951993419543,42.94851005891132,301.3,0.35999998
2022-12-21 09:30:00,1.914409337080541,42.87896045306308,91.1,2.16
2022-12-21 10:30:00,2.42896081801662,54.85315090078151,138.0,2.8799999
2022-12-21 11:30:00,2.914099941888545,83.63552081827319,337.8,0.35999998
2022-12-21 12:30:00,3.1445365989299945,96.25656521379253,352.7,0.0
2022-12-21 13:30:00,2.8598683915278147,99.38063113136542,196.3,5.04
2022-12-21 14:30:00,2.0984128232424974,96.94487984590624,147.7,3.2399998
2022-12-21 15:30:00,1.2367324800619826,88.3824640096256,141.8,0.71999997
2022-12-21 16:30:00,1.4510056042992059,53.89908120558207,154.4,0.0
2022-12-21 17:30:00,2.165951640004171,41.92583691057391,125.9,1.08
2022-12-21 18:30:00,2.685915329004283,53.45829520574855,177.9,1.08
2022-12-21 19:30:00,2.8678411371335284,57.77021865508358,306.9,1.8
2022-12-21 20:30:00,2.9996380188344194,60.95400665980973,41.0,0.35999998
2022-12-21 21:30:00,3.1246339137418375,67.67149974113633,354.7,0.0
2022-12-21 22:30:00,3.147291589452309,70.30521443404133,13.2,3.96
2022-12-21 23:30:00,3.061159646875254,68.31914362427123,283.7,0.71999997
2022-12-22 00:30:00,2.962757118281651,69.13085319958286,0.0,1.08
2022-12-22 01:30:00,3.018915045519792,79.02221161132275,134.1,1.4399999
2022-12-22 02:30:00,2.9786218644876747,86.97373390352095,165.9,1.8
2022-12-22 03:30:00,2.846044230019911,84.62033176194633,98.2,0.71999997
2022-12-22 04:30:00,2.661088262537783,79.26937045901819,246.6,0.35999998
2022-12-22 05:30:00,2.6030343118053145,72.49136784471754,166.2,1.08
2022-12-22 06:30:00,2.562176056530697,64.8905989656969,330.4,0.0
2022-12-22 07:30:00,2.5966994806582937,56.8045300692331,306.5,0.35999998
2022-12-22 08:30:00,2.4153459631041247,46.79504307584469,156.1,0.71999997
2022-12-22 09:30:00,2.1690885328802167,38.53015843276137,283.2,1.4399999
2022-12-22 10:30:00,2.6817541788803916,33.28341029499025,163.6,3.6
2022-12-22 11:30:00,3.7078018096044483,48.72445955723121,358.0,3.6
2022-12-22 12:30:00,3.965308922501133,69.29977713763715,0.0,1.8
2022-12-22 13:30:00,4.145985140848754,78.82936221021103,146.9,2.16
2022-12-22 14:30:00,3.2023624912617907,77.27833350304488,159.8,3.2399998
2022-12-22 15:30:00,2.6680851429382617,79.82132992739834,137.6,1.08
2022-12-22 16:30:00,3.212794643428439,78.9032050940834,191.3,0.35999998
2022-12-22 17:30:00,3.4890417041683004,73.68492530853665,139.4,2.16
2022-12-22 18:30:00,3.587408880217168,74.22592783890335,34.1,0.35999998
2022-12-22 19:30:00,3.4213265178429544,78.30285365859147,355.4,1.08
2022-12-22 20:30:00,3.175064864255157,77.07725293887871,87.7,4.32
2022-12-22 21:30:00,3.12424573445224,71.37145668647084,214.8,0.71999997
2022-12-22 22:30:00,3.1067760089648537,61.61507142775598,127.4,1.8
2022-12-22 23:30:00,3.0576341021630866,49.23065887127212,183.3,1.8
2022-12-23 00:30:00,3.21374072076732,41.07541377354897,155.1,0.71999997
2022-12-23 01:30:00,3.3420566244379653,38.93102645798985,151.8,0.0
2022-12-23 02:30:00,3.39283016348794,37.94310222825695,92.0,4.32
2022-12-23 03:30:00,3.4436933845094218,31.69062274697703,138.9,1.8
2022-12-23 04:30:00,3.5858709980169072,26.44401801089332,202.3,0.0
2022-12-23 05:30:00,3.6516994814403585,27.96634416013746,220.1,1.8
2022-12-23 06:30:00,3.6347263699018395,28.806743329814303,143.5,1.8
2022-12-23 07:30:00,3.5850363537582957,34.087979252928946,3.8,1.4399999
2022-12-23 08:30:00,3.2670879437175984,37.463257859905085,180.4,0.0
2022-12-23 09:30:00,3.9551123834315542,34.03342876190158,178.1,0.35999998
2022-12-23 10:30:00,3.5858048162375504,32.53942741229186,15.5,2.52
2022-12-23 11:30:00,3.5217706725701485,56.45279127656197,119.3,3.6
2022-12-23 12:30:00,3.546284541871641,72.01772781094523,18.8,6.8399997
2022-12-23 13:30:00,2.595078363456338,83.24803617907213,88.7,0.35999998
2022-12-23 14:30:00,1.6793448332447154,85.51293203276555,358.9,1.08
2022-12-23 15:30:00,1.513242125741414,86.61064060137318,249.8,1.4399999
2022-12-23 16:30:00,1.5627793095346225,83.59097704134751,158.1,1.4399999
2022-12-23 17:30:00,1.6215516789918125,73.05815387517448,344.4,1.08
2022-12-23 18:30:00,1.6760163697917354,62.68037396954748,220.6,0.0
2022-12-23 19:30:00,1.676968596718835,56.16287823132526,144.0,0.71999997
2022-12-23 20:30:00,1.627595396809588,46.97009072776702,103.1,4.32
2022-12-23 21:30:00,1.6453061199460712,31.25846255388393,187.4,0.71999997
2022-12-23 22:30:00,1.655077881246072,26.252252286338432,197.1,3.2399998
2022-12-23 23:30:00,1.57855201044948,26.283016732018886,76.9,0.71999997
2022-12-24 00:30:00,1.435448618201799,23.905072994549588,192.3,0.35999998
2022-12-24 01:30:00,1.2784414453074122,17.35294617886647,133.1,0.0
2022-12-24 02:30:00,1.293679366635891,8.023580651911907,112.1,0.71999997
2022-12-24 03:30:00,1.6937086883428325,359.06883785504806,202.4,2.52
2022-12-24 04:30:00,2.3750180800778673,357.4637824904337,224.1,2.16
2022-12-24 05:30:00,2.821281737735388,0.8020199794103832,211.0,3.2399998
2022-12-24 06:30:00,3.041927017264433,5.774874613638856,197.8,3.2399998
2022-12-24 07:30:00,3.157517670165582,10.466708674624561,247.9,0.0
2022-12-24 08:30:00,3.0922469681617315,11.631471975707337,230.6,2.52
2022-12-24 09:30:00,2.449275417493713,11.911526581169596,92.8,3.6
2022-12-24 10:30:00,2.694924460989762,14.180709917657898,264.9,2.52
2022-12-24 11:30:00,2.361745383849751,42.96736884151265,2.6,3.2399998
2022-12-24 12:30:00,2.4267031188510098,74.98036422508318,100.0,9.36
2022-12-24 13:30:00,2.1533932670097586,84.1705307668415,150.6,14.759999
2022-12-24 14:30:00,1.1969079526512736,97.54640424965187,177.0,10.440001
2022-12-24 15:30:00,0.4264364463188083,175.29898919131196,174.7,2.52
2022-12-24 16:30:00,0.5569656848476995,295.4232096804407,229.3,0.71999997
2022-12-24 17:30:00,1.3836658478831239,351.1392608250377,217.0,3.2399998
2022-12-24 18:30:00,2.1921347953224086,10.678144165554084,174.7,0.0
2022-12-24 19:30:00,2.702684820515376,18.277321010680943,264.5,1.4399999
2022-12-24 20:30:00,2.984057648446909,18.906964387103432,278.5,4.32
2022-12-24 21:30:00,3.2595198997778074,12.995189205316567,127.8,0.71999997
2022-12-24 22:30:00,3.587643917620504,8.613814881338433,136.7,0.0
2022-12-24 23:30:00,3.8343746899153692,7.3250007946543505,14.8,2.16
2022-12-25 00:30:00,4.015017639076627,8.481552127263235,31.1,5.04
2022-12-25 01:30:00,4.103473520369729,9.766020158283709,235.9,21.599998
2022-12-25 02:30:00,4.250460417914018,11.288063634190646,193.2,9.36
2022-12-25 03:30:00,4.364014290046688,13.122280781711467,84.0,10.440001
2022-12-25 04:30:00,4.4877951929889255,13.873169111410775,196.5,12.24
2022-12-25 05:30:00,4.636339216856988,14.298608393413218,113.9,14.04
2022-12-25 06:30:00,4.932795146321836,15.679395886150255,198.5,9.36
2022-12-25 07:30:00,5.262058707712721,16.84386899452776,172.0,12.959999
2022-12-25 08:30:00,6.171035162104214,17.312667414276522,74.4,3.6
2022-12-25 09:30:00,6.442666147673359,16.32034625061737,104.5,11.159999
2022-12-25 10:30:00,6.046248105481386,16.738979488396946,153.6,20.519999
2022-12-25 11:30:00,6.552886675239639,22.8783551241098,163.3,6.12
2022-12-25 12:30:00,6.137927663428509,27.07890787710459,213.0,11.5199995
2022-12-25 13:30:00,5.2144584279012065,27.90719418271909,218.1,8.64
2022-12-25 14:30:00,3.3535042718705714,26.017373527376787,130.1,6.12
2022-12-25 15:30:00,2.6197315429184562,19.40665304595114,189.6,2.8799999
2022-12-25 16:30:00,3.036220323273429,14.675111601835004,355.1,1.8
2022-12-25 17:30:00,3.471013539849891,13.424007960840576,207.2,2.16
2022-12-25 18:30:00,3.824748591036023,16.130640722733773,97.4,2.52
2022-12-25 19:30:00,4.308131723958597,17.317661663434876,260.6,1.8
2022-12-25 20:30:00,4.580186814649885,17.962141860107984,91.1,7.5599995
2022-12-25 21:30:00,4.543305970332136,19.93384457726979,134.6,2.16
2022-12-25 22:30:00,4.325663572295472,21.010852793650542,129.1,0.35999998
2022-12-25 23:30:00,4.154140381686994,21.07799576583069,155.1,6.12
2022-12-26 00:30:00,4.002823107954057,21.228495281306905,172.2,3.2399998
2022-12-26 01:30:00,3.907383914258442,20.38087307006113,183.5,8.64
2022-12-26 02:30:00,3.8821949656252803,19.3248736416925,195.4,9.36
2022-12-26 03:30:00,3.854175589175237,16.55116331589545,168.5,13.679999
2022-12-26 04:30:00,3.838300203835383,14.90240102170283,90.6,7.5599995
2022-12-26 05:30:00,3.829092764623004,14.612182763649589,266.5,2.52
2022-12-26 06:30:00,3.830010810449758,15.812816656383145,344.5,4.68
2022-12-26 07:30:00,3.7759671539018798,19.010882790237524,358.7,3.6
2022-12-26 08:30:00,3.164699277427784,23.015850531092116,348.0,1.8
2022-12-26 09:30:00,3.041755210775034,27.1732548503872,126.4,2.16
2022-12-26 10:30:00,2.9464682042526444,53.091803739471,33.6,6.4799995
2022-12-26 11:30:00,3.5188242349000824,90.68946346880755,306.0,6.12
2022-12-26 12:30:00,3.5804071434890505,101.33505703774252,1.3,9.0
2022-12-26 13:30:00,3.4190316467266815,111.40178418242246,50.4,7.5599995
2022-12-26 14:30:00,3.1314769723985485,126.79443017505669,305.7,3.2399998
2022-12-26 15:30:00,1.8637792664162205,144.09819317584268,150.7,0.35999998
2022-12-26 16:30:00,1.8849509523619767,152.39658585447924,139.3,0.0
2022-12-26 17:30:00,1.3596039529404016,149.58495717139013,157.0,0.71999997
2022-12-26 18:30:00,0.6772593951264898,123.36304361317583,35.0,0.71999997
2022-12-26 19:30:00,0.7561525117880238,51.88097947457449,108.4,0.0
2022-12-26 20:30:00,1.1391459174415446,33.1208187600328,14.0,1.08
